transaction_id	customer_id	branch_location	transaction_timestamp	transaction_type	fee_type	fee_amount_usd_str	is_reversed_flag	reversal_reason	reversal_date_str	policy_version
TRX_000177	CUST_01060	AUSTIN DOWNTOWN	2023-01-27 09:26:11	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000178	CUST_00012	TEMPLE HWY	2023-12-27 19:30:35	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000179	CUST_00334	DALLAS NW	2023-11-12 06:24:20	ACH_DEBIT	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-11-18	V2_24H_CURE
TRX_000180	CUST_00179	TEMPLE HWY	2023-06-17 17:59:50	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_000181	CUST_00567	FORT HOOD GATE	2024-03-27 14:41:04	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000182	CUST_00898	KILLEEN MAIN	2024-06-11 12:30:10	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000183	CUST_00942	FORT HOOD GATE	2023-09-28 23:55:40	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000184	CUST_01748	KILLEEN MAIN	2024-03-18 09:39:16	ACH_DEBIT	NSF	$34.00	1	FRAUD_CLAIM	2024-03-21	V2_24H_CURE
TRX_000185	CUST_00935	KILLEEN MAIN	2023-02-01 00:17:24	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000186	CUST_00462	FORT HOOD GATE	2023-04-17 11:37:30	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000187	CUST_01939	AUSTIN DOWNTOWN	2023-06-19 13:24:59	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000188	CUST_01167	KILLEEN MAIN	2023-06-26 08:52:57	POS_PURCHASE	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-06-30	V1_STRICT
TRX_000189	CUST_00841	KILLEEN MAIN	2023-05-02 18:31:51	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-05-10	V1_STRICT
TRX_000190	CUST_01249	KILLEEN MAIN	2024-03-19 04:36:58	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000191	CUST_00737	AUSTIN DOWNTOWN	2023-02-14 04:11:56	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000192	CUST_00177	AUSTIN DOWNTOWN	2023-04-17 04:26:00	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000193	CUST_01444	AUSTIN DOWNTOWN	2023-08-21 05:26:47	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000194	CUST_01931	AUSTIN DOWNTOWN	2024-06-22 19:53:11	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000195	CUST_00945	AUSTIN DOWNTOWN	2023-02-02 18:25:39	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000196	CUST_00385	AUSTIN DOWNTOWN	2023-03-20 17:17:15	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000197	CUST_01527	KILLEEN MAIN	2023-06-13 14:08:46	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000198	CUST_01857	DALLAS NW	2023-02-06 14:40:24	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000199	CUST_01293	KILLEEN MAIN	2023-05-21 08:24:11	ACH_DEBIT	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2023-05-22	V1_STRICT
TRX_000200	CUST_00505	KILLEEN MAIN	2024-01-31 14:33:58	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000201	CUST_00072	AUSTIN DOWNTOWN	2024-05-15 07:02:32	ACH_DEBIT	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2024-05-22	V2_24H_CURE
TRX_000202	CUST_00300	DALLAS NW	2023-04-06 08:25:58	POS_PURCHASE	NSF	$34.00	1	FRAUD_CLAIM	2023-04-10	V1_STRICT
TRX_000203	CUST_00315	DALLAS NW	2024-05-26 11:36:54	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-05-29	V2_24H_CURE
TRX_000204	CUST_00756	FORT HOOD GATE	2023-02-19 15:35:42	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000205	CUST_01813	KILLEEN MAIN	2024-03-22 18:47:54	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000206	CUST_00677	FORT HOOD GATE	2023-01-28 14:54:52	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000207	CUST_01085	AUSTIN DOWNTOWN	2024-01-26 00:31:25	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000208	CUST_01941	FORT HOOD GATE	2023-02-26 06:31:03	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000209	CUST_00126	KILLEEN MAIN	2024-01-21 08:48:21	ACH_DEBIT	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2024-01-26	V2_24H_CURE
TRX_000210	CUST_01909	FORT HOOD GATE	2024-03-30 01:37:12	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000211	CUST_01398	FORT HOOD GATE	2023-07-07 12:56:38	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000212	CUST_00514	FORT HOOD GATE	2023-09-24 07:49:39	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000213	CUST_00820	AUSTIN DOWNTOWN	2023-06-30 18:22:12	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000214	CUST_00937	KILLEEN MAIN	2023-07-11 11:33:52	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-07-16	V1_STRICT
TRX_000215	CUST_01561	FORT HOOD GATE	2023-10-07 23:53:45	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000216	CUST_01568	AUSTIN DOWNTOWN	2023-07-25 09:49:05	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000217	CUST_01700	FORT HOOD GATE	2023-06-29 04:36:24	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-06-30	V1_STRICT
TRX_000218	CUST_01681	FORT HOOD GATE	2023-11-18 03:01:22	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000219	CUST_01972	FORT HOOD GATE	2023-08-17 21:33:46	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000220	CUST_01301	TEMPLE HWY	2024-03-05 00:31:44	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000221	CUST_00356	KILLEEN MAIN	2024-05-26 16:54:42	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000222	CUST_01736	AUSTIN DOWNTOWN	2023-08-13 01:34:05	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000223	CUST_01620	TEMPLE HWY	2023-06-23 15:18:54	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000224	CUST_00184	TEMPLE HWY	2024-06-09 09:45:32	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000225	CUST_00040	TEMPLE HWY	2023-06-02 20:58:59	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000226	CUST_01697	AUSTIN DOWNTOWN	2024-01-07 23:36:32	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000227	CUST_00048	TEMPLE HWY	2023-08-06 04:00:11	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000228	CUST_01819	FORT HOOD GATE	2023-04-08 19:02:28	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000229	CUST_01788	KILLEEN MAIN	2024-06-29 17:55:11	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000230	CUST_00498	KILLEEN MAIN	2023-11-12 23:13:56	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000231	CUST_00228	DALLAS NW	2023-05-09 09:44:36	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000232	CUST_01177	AUSTIN DOWNTOWN	2024-05-30 07:08:43	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000233	CUST_00893	DALLAS NW	2023-05-31 19:53:01	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000234	CUST_00499	AUSTIN DOWNTOWN	2023-10-18 14:34:33	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000235	CUST_00034	DALLAS NW	2023-02-05 00:47:57	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000236	CUST_00086	AUSTIN DOWNTOWN	2023-07-25 11:47:17	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_000237	CUST_00163	KILLEEN MAIN	2024-03-30 11:08:28	ACH_DEBIT	NSF	$34.00	1	FRAUD_CLAIM	2024-04-08	V2_24H_CURE
TRX_000238	CUST_01246	AUSTIN DOWNTOWN	2023-05-08 20:09:02	ATM_WITHDRAWAL	NSF	$34.00	1	GOODWILL_WAIVER	2023-05-10	V1_STRICT
TRX_000239	CUST_00523	KILLEEN MAIN	2023-03-19 02:01:35	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000240	CUST_00904	AUSTIN DOWNTOWN	2024-05-15 16:03:12	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000241	CUST_01536	KILLEEN MAIN	2023-03-31 08:52:27	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-04-01	V1_STRICT
TRX_000242	CUST_00368	FORT HOOD GATE	2023-10-29 03:22:02	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000243	CUST_01997	KILLEEN MAIN	2023-05-04 08:49:27	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000244	CUST_00902	AUSTIN DOWNTOWN	2023-03-05 11:04:07	POS_PURCHASE	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2023-03-15	V1_STRICT
TRX_000245	CUST_01413	TEMPLE HWY	2023-06-29 11:26:01	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000246	CUST_00959	KILLEEN MAIN	2024-06-19 13:51:10	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-06-25	V2_24H_CURE
TRX_000247	CUST_01593	KILLEEN MAIN	2023-10-30 03:49:40	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000248	CUST_01770	KILLEEN MAIN	2023-04-21 01:39:38	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000249	CUST_00533	TEMPLE HWY	2023-11-13 07:05:28	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000250	CUST_00680	TEMPLE HWY	2023-12-29 14:02:49	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000251	CUST_00518	FORT HOOD GATE	2024-03-19 15:14:05	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000252	CUST_00587	KILLEEN MAIN	2023-01-05 05:38:11	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000253	CUST_00682	KILLEEN MAIN	2023-01-31 21:39:58	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000254	CUST_00896	KILLEEN MAIN	2023-07-08 06:29:40	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000255	CUST_00958	KILLEEN MAIN	2024-01-03 03:14:53	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000256	CUST_01552	AUSTIN DOWNTOWN	2024-03-31 11:38:58	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000257	CUST_01133	KILLEEN MAIN	2023-10-29 01:41:25	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000258	CUST_01670	FORT HOOD GATE	2024-06-22 12:54:36	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000259	CUST_01856	DALLAS NW	2024-02-23 12:36:38	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000260	CUST_01646	KILLEEN MAIN	2023-07-12 02:29:43	POS_PURCHASE	NSF	$34.00	1	FRAUD_CLAIM	2023-07-22	V1_STRICT
TRX_000261	CUST_01944	TEMPLE HWY	2023-02-02 06:24:09	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000262	CUST_01758	KILLEEN MAIN	2023-09-13 14:18:33	POS_PURCHASE	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-09-15	V1_STRICT
TRX_000263	CUST_01461	AUSTIN DOWNTOWN	2023-01-25 03:40:12	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000264	CUST_00168	AUSTIN DOWNTOWN	2024-01-21 19:29:46	ATM_WITHDRAWAL	NSF	$34.00	1	FRAUD_CLAIM	2024-01-26	V2_24H_CURE
TRX_000265	CUST_00914	KILLEEN MAIN	2024-04-26 22:59:55	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000266	CUST_00450	FORT HOOD GATE	2023-02-11 22:26:15	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000267	CUST_00835	TEMPLE HWY	2024-01-15 08:06:44	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-01-17	V2_24H_CURE
TRX_000268	CUST_00606	KILLEEN MAIN	2024-03-28 16:20:45	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000269	CUST_01976	TEMPLE HWY	2023-04-25 02:01:15	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000270	CUST_00104	TEMPLE HWY	2023-03-23 12:44:25	POS_PURCHASE	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-03-27	V1_STRICT
TRX_000271	CUST_01037	AUSTIN DOWNTOWN	2023-06-25 13:46:37	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000272	CUST_01759	DALLAS NW	2023-09-17 19:58:59	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000273	CUST_00230	AUSTIN DOWNTOWN	2024-06-02 08:54:48	POS_PURCHASE	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2024-06-06	V2_24H_CURE
TRX_000274	CUST_00588	DALLAS NW	2023-01-22 06:00:05	BILL_PAY	OVERDRAFT	$34.00	1	FRAUD_CLAIM	2023-01-23	V1_STRICT
TRX_000275	CUST_01467	AUSTIN DOWNTOWN	2023-07-18 13:47:18	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000276	CUST_01540	AUSTIN DOWNTOWN	2023-07-11 06:55:41	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000277	CUST_00842	KILLEEN MAIN	2023-09-23 01:38:57	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000278	CUST_01314	FORT HOOD GATE	2024-03-14 13:39:01	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000279	CUST_00348	FORT HOOD GATE	2023-07-29 05:53:52	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000280	CUST_01504	DALLAS NW	2023-05-19 17:20:55	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000281	CUST_00952	FORT HOOD GATE	2023-06-04 01:47:24	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000282	CUST_00207	AUSTIN DOWNTOWN	2023-08-14 08:25:21	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000283	CUST_00124	KILLEEN MAIN	2024-02-29 04:19:48	BILL_PAY	NSF	$34.00	1	FRAUD_CLAIM	2024-03-01	V2_24H_CURE
TRX_000284	CUST_00884	TEMPLE HWY	2023-02-08 15:51:07	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000285	CUST_01934	AUSTIN DOWNTOWN	2023-03-26 11:12:22	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000286	CUST_00167	FORT HOOD GATE	2023-08-12 17:01:34	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000287	CUST_01508	TEMPLE HWY	2023-02-07 00:25:01	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000288	CUST_00542	KILLEEN MAIN	2023-05-13 10:37:47	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000289	CUST_01316	KILLEEN MAIN	2023-02-11 14:00:56	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_000290	CUST_01823	FORT HOOD GATE	2023-07-16 01:06:35	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_000291	CUST_01918	FORT HOOD GATE	2024-02-13 04:03:21	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000292	CUST_00135	KILLEEN MAIN	2023-01-10 10:10:11	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000293	CUST_01806	DALLAS NW	2023-08-24 19:10:00	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000294	CUST_00135	AUSTIN DOWNTOWN	2024-05-06 01:08:04	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000295	CUST_01264	AUSTIN DOWNTOWN	2023-11-28 19:49:37	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000296	CUST_00884	KILLEEN MAIN	2024-01-25 21:37:34	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2024-01-27	V2_24H_CURE
TRX_000297	CUST_01571	KILLEEN MAIN	2024-03-26 03:25:10	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000298	CUST_01865	KILLEEN MAIN	2024-03-19 23:03:16	ATM_WITHDRAWAL	OVERDRAFT	$34.00	1	GOODWILL_WAIVER	2024-03-20	V2_24H_CURE
TRX_000299	CUST_01191	FORT HOOD GATE	2024-04-06 13:20:11	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000300	CUST_01298	FORT HOOD GATE	2023-07-28 01:33:59	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000301	CUST_01587	AUSTIN DOWNTOWN	2023-11-18 22:15:46	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000302	CUST_01966	FORT HOOD GATE	2023-05-31 16:46:15	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000303	CUST_00558	FORT HOOD GATE	2023-10-06 09:24:37	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000304	CUST_00259	DALLAS NW	2023-11-26 22:09:12	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000305	CUST_00728	KILLEEN MAIN	2023-04-20 00:49:33	POS_PURCHASE	NSF	$34.00	1	FRAUD_CLAIM	2023-04-27	V1_STRICT
TRX_000306	CUST_00840	AUSTIN DOWNTOWN	2023-01-10 06:26:03	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000307	CUST_01040	KILLEEN MAIN	2024-01-29 06:50:14	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000308	CUST_01179	TEMPLE HWY	2024-01-03 19:48:07	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000309	CUST_00547	KILLEEN MAIN	2024-01-12 21:11:48	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000310	CUST_01350	AUSTIN DOWNTOWN	2024-02-29 15:33:24	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000311	CUST_01429	FORT HOOD GATE	2023-05-19 17:40:10	BILL_PAY	NSF	$34.00	0	NONE		V1_STRICT
TRX_000312	CUST_00806	FORT HOOD GATE	2023-11-15 18:35:02	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000313	CUST_01023	AUSTIN DOWNTOWN	2024-04-22 15:31:51	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000314	CUST_00422	FORT HOOD GATE	2024-01-21 02:11:40	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000315	CUST_01297	KILLEEN MAIN	2023-10-30 10:29:54	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000316	CUST_00950	DALLAS NW	2024-04-05 08:14:38	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000317	CUST_00627	TEMPLE HWY	2024-06-27 05:17:34	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000318	CUST_01789	FORT HOOD GATE	2023-12-14 08:43:56	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000319	CUST_01880	FORT HOOD GATE	2024-02-14 07:17:29	BILL_PAY	NSF	$34.00	1	GOODWILL_WAIVER	2024-02-21	V2_24H_CURE
TRX_000320	CUST_00210	DALLAS NW	2023-11-24 06:01:11	BILL_PAY	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000321	CUST_01712	AUSTIN DOWNTOWN	2023-12-24 02:00:11	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000322	CUST_01575	TEMPLE HWY	2023-10-02 19:58:22	ACH_DEBIT	OVERDRAFT	$34.00	1	CUST_DISPUTE_24H_CURE	2023-10-11	V2_24H_CURE
TRX_000323	CUST_00744	DALLAS NW	2024-02-06 09:40:54	ACH_DEBIT	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000324	CUST_00016	KILLEEN MAIN	2023-08-03 22:57:03	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000325	CUST_00177	FORT HOOD GATE	2024-06-09 00:21:24	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000326	CUST_00229	AUSTIN DOWNTOWN	2023-12-21 11:50:40	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000327	CUST_00809	KILLEEN MAIN	2024-05-12 10:58:33	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000328	CUST_01562	AUSTIN DOWNTOWN	2023-09-27 03:17:30	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000329	CUST_00372	FORT HOOD GATE	2023-04-19 20:28:23	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_000330	CUST_01193	FORT HOOD GATE	2023-09-20 04:06:04	ATM_WITHDRAWAL	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000331	CUST_00803	KILLEEN MAIN	2024-03-30 11:49:02	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000332	CUST_01598	KILLEEN MAIN	2023-03-20 00:42:05	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000333	CUST_01812	FORT HOOD GATE	2023-04-15 02:45:47	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000334	CUST_01232	DALLAS NW	2023-10-11 18:12:43	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000335	CUST_00177	KILLEEN MAIN	2023-03-07 05:35:30	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000336	CUST_00991	AUSTIN DOWNTOWN	2023-06-16 06:16:38	ACH_DEBIT	NSF	$34.00	1	FRAUD_CLAIM	2023-06-19	V1_STRICT
TRX_000337	CUST_00876	FORT HOOD GATE	2024-06-22 08:16:11	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000338	CUST_01112	DALLAS NW	2023-08-09 09:51:24	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000339	CUST_01659	TEMPLE HWY	2024-01-29 00:10:49	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000340	CUST_01307	TEMPLE HWY	2024-05-04 15:39:53	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000341	CUST_01965	AUSTIN DOWNTOWN	2023-07-01 05:21:38	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000342	CUST_01709	TEMPLE HWY	2023-03-01 12:20:55	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000343	CUST_01069	KILLEEN MAIN	2023-11-22 01:17:54	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000344	CUST_00939	KILLEEN MAIN	2024-03-26 14:05:19	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000345	CUST_00675	DALLAS NW	2023-08-26 18:22:31	POS_PURCHASE	NSF	$34.00	0	NONE		V1_STRICT
TRX_000346	CUST_01095	KILLEEN MAIN	2023-08-04 13:40:50	ATM_WITHDRAWAL	NSF	$34.00	0	NONE		V1_STRICT
TRX_000347	CUST_01500	KILLEEN MAIN	2024-04-02 15:57:14	POS_PURCHASE	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000348	CUST_00185	FORT HOOD GATE	2023-01-31 12:01:06	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V1_STRICT
TRX_000349	CUST_01925	FORT HOOD GATE	2024-04-20 07:33:17	ACH_DEBIT	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000350	CUST_00458	AUSTIN DOWNTOWN	2024-05-06 04:30:06	BILL_PAY	NSF	$34.00	0	NONE		V2_24H_CURE
TRX_000351	CUST_00102	KILLEEN MAIN	2023-10-27 08:07:36	ACH_DEBIT	NSF	$34.00	1	CUST_DISPUTE_24H_CURE	2023-11-04	V2_24H_CURE
TRX_000352	CUST_01575	KILLEEN MAIN	2023-07-28 02:08:35	ACH_DEBIT	NSF	$34.00	0	NONE		V1_STRICT
TRX_000353	CUST_00572	AUSTIN DOWNTOWN	2024-03-02 10:54:57	POS_PURCHASE	OVERDRAFT	$34.00	0	NONE		V2_24H_CURE
TRX_000354	CUST_00364	FORT HOOD GATE	2023-09-01 00:36:24	ACH_DEBIT	NSF	$34.00	1	GOODWILL_WAIVER	2023-09-10	V1_STRICT
